,user,date,text,favorite_count,busqueda
232,LoreCachonda,Sat Oct 17 07:06:14 +0000 2020,Me quieren ver la cara mandandome captura de un pago a bbva cuando mi banco es otro..así o más pendejos?,0,busqueda
233,seryico,Sat Oct 17 06:59:07 +0000 2020,"Me he quedado muerto con el movimiento (a peor) del banco @bbva, a partir de diciembre casi van a cobrar comisión p… https://t.co/Rrx81tWm1U",1,busqueda
234,stocknewstimes,Sat Oct 17 06:39:38 +0000 2020,ValuEngine Downgrades Banco Bilbao Vizcaya Argentaria $BBVA to Strong Sell  https://t.co/hlixanSspE,0,busqueda
235,TranscriptDaily,Sat Oct 17 06:38:25 +0000 2020,ValuEngine Downgrades Banco Bilbao Vizcaya Argentaria $BBVA to Strong Sell https://t.co/TV0kbw3oDB,0,busqueda
236,freddygmb,Sat Oct 17 06:35:37 +0000 2020,RT @Elnomada9: #Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,0,busqueda
237,daviromfer,Sat Oct 17 06:01:04 +0000 2020,"RT @Mariarmad: @PercevalT En el banco BBVA de mi barrio ha desaparecido el servicio de caja, por supuesto subiendo las comisiones
La banca…",0,busqueda
238,merlin_utrera,Sat Oct 17 05:58:37 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
239,degolix,Sat Oct 17 05:50:25 +0000 2020,@CiroGomezL Esto tiene meses! De Bbva hasta la música en espera del banco ponen..,0,busqueda
240,Perseo662,Sat Oct 17 05:10:46 +0000 2020,"@Finanzas333 @julioastillero Es conocido por los usuarios de @bbva, que sus datos circulan en un montón de manos de… https://t.co/0lTpSytSsz",0,busqueda
241,xavirmrz,Sat Oct 17 05:05:24 +0000 2020,@delarrev Todas las apps de banco que no sea BBVA están culeras.,0,busqueda
242,leonar190170,Sat Oct 17 05:04:26 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
243,esnetzi,Sat Oct 17 04:47:09 +0000 2020,"No me cansaré de decirlo: @SantanderMx TIENES EL PEOR SERVICIO TANTO EN APP COMO DE BANCA EN GENERAL. 

Me urge cam… https://t.co/HDEOO1KCWR",2,busqueda
244,SandroyMarielen,Sat Oct 17 04:45:10 +0000 2020,"@paolobenza Igual con BBVA, lo pedí 3 veces , a la tercera tuve que acercarme al banco a preguntar si aplicaba , re… https://t.co/PKBwIBeKp8",14,busqueda
245,ppjc65_patricia,Sat Oct 17 04:39:52 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
246,FnandoGomez,Sat Oct 17 04:20:00 +0000 2020,"@MichDiaz_ @BBVA_Mex Cambio de banco, no queda de otra.",0,busqueda
247,Charlie4TMex,Sat Oct 17 04:02:42 +0000 2020,@ElMaderense12 En México si me apoyaron en @BBVA_Mex no hipotecario pero si en TC. Comentario personal de cliente d… https://t.co/j5JDFYgPQi,1,busqueda
248,jrdzoliver,Sat Oct 17 03:56:56 +0000 2020,"@TheyCallMeHelll @mongry18 @Cesar88Game No trabajo en ningún banco (Dios me libre), quizá tú si, pero por si no sab… https://t.co/AlHn8IFaw8",0,busqueda
249,lostwithdragons,Sat Oct 17 03:56:20 +0000 2020,"@mariaacciona @ElhierCinta @CajaMexicana @BBVA_Mex Hace 13 años aproximadamente y el banco fue Banamex en Boca del Río, Ver.",1,busqueda
250,eliasvilla0,Sat Oct 17 03:46:01 +0000 2020,"RT @OficialEnLaMira: El banco @bbva lanzó una nueva tarjeta que ha causado sensación por su diseño 😱 Te contamos todos los detalles 💳  
  h…",0,busqueda
251,Edenherrera85,Sat Oct 17 03:43:53 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
252,69_kalashnikov,Sat Oct 17 03:42:13 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
253,CharlySwood,Sat Oct 17 03:37:27 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
254,Lowhendrix,Sat Oct 17 03:30:40 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
255,OficialEnLaMira,Sat Oct 17 03:30:00 +0000 2020,"El banco @bbva lanzó una nueva tarjeta que ha causado sensación por su diseño 😱 Te contamos todos los detalles 💳  
  https://t.co/Oum40O4sIm",3,busqueda
256,torkanero,Sat Oct 17 03:28:48 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
257,RmlaLugo,Sat Oct 17 03:21:21 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
258,MedicoAlmayCuer,Sat Oct 17 03:20:54 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
259,apayohippieh,Sat Oct 17 03:20:20 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
260,car_alb_pg,Sat Oct 17 03:20:05 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
261,brandonlaurente,Sat Oct 17 03:19:40 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
262,ClaudLpzNieblas,Sat Oct 17 03:19:37 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
263,cotysorensen1,Sat Oct 17 03:19:35 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
264,JorgeUCarmona1,Sat Oct 17 03:19:07 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
265,Capitan_Furia4,Sat Oct 17 03:18:44 +0000 2020,"RT @EstulinDaniel: 🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora más qu…",0,busqueda
266,EstulinDaniel,Sat Oct 17 03:16:32 +0000 2020,"🤣🤣😂😂🤣🤣😂😂🤣🤣😂😂🤣🤣😂 Periodismo serio... patrocinado por Banco Santander, BBVA, el Pais, etc etc. Isabel Gemio: “Ahora m… https://t.co/NAw1VkJmp6",124,busqueda
267,vcavanas,Sat Oct 17 03:12:44 +0000 2020,"@BBVARe_mx @gaby_cam @bbva Si pues a ella si le piden disculpas por ser figura pública, pero lo que deberían de hac… https://t.co/7u8Aci66Pd",0,busqueda
268,evagape02,Sat Oct 17 02:54:12 +0000 2020,@karla_naguatt @bbva Mmm a mi la de Banamex tampoco me dejaba hacer compras ni me aparecía dinero pero era por que… https://t.co/cH5CzTk1SJ,0,busqueda
269,rafaaveja,Sat Oct 17 02:45:05 +0000 2020,RT @heybanco: #HeyComunica 👩🏾‍💻 | Anuncia Hey Banco alianza con BBVA para depósitos en efectivo @ElFinanciero_Mx  https://t.co/AbzLOOukUC,0,busqueda
270,MedicoAlmayCuer,Sat Oct 17 02:44:56 +0000 2020,"RT @Finanzas_Times: #BBVA cierra su bróker en España con recolocaciones y salidas en la plantilla.

La segunda entidad española dejará de h…",0,busqueda
271,Kathleen2475,Sat Oct 17 02:42:12 +0000 2020,RT @Elnomada9: #Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,0,busqueda
272,hemf20,Sat Oct 17 02:36:58 +0000 2020,RT @Elnomada9: #Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,0,busqueda
273,GuguGuille,Sat Oct 17 02:14:42 +0000 2020,"@lacha @bbva_argentina Es una lastima el trato al cliente, hoy acompañe a mi padre al anses a cambiar su banco de c… https://t.co/DPCFsR15GJ",0,busqueda
274,marckortega77,Sat Oct 17 02:12:15 +0000 2020,"RT @JazminGaribay: ➡️ BBVA presentó sus nuevas tarjetas sin números, que tienen el objetivo de ser más seguras para los usuarios de su banc…",0,busqueda
275,fulvia_rut,Sat Oct 17 02:08:04 +0000 2020,Me robaron mi tarjeta se gastaron mi dinero fui a la CONDUCEF y en lugar de defenderme a mi beneficio al banco Si e… https://t.co/A40ZvJdPdN,0,busqueda
276,maurocba27,Sat Oct 17 02:04:43 +0000 2020,Hola gente tengan cuidado en la pagina de facebook se llama bbva consulta y servicios no se si sera un contacto o v… https://t.co/KZOmAUqSxg,0,busqueda
277,baduelito87,Sat Oct 17 01:01:30 +0000 2020,"@Czer16567604 @esearielxD @SritaLoera @Soyfurrr Si, la de banco azteca es de las mejores. Pero para crédito y mejor… https://t.co/iet7JYgFVD",0,busqueda
278,palmirabg,Sat Oct 17 00:42:25 +0000 2020,"RT @grupoaltia: Puedes realizar tu donativo a la cuenta de Grupo Altía:
Banco: BBVA 
Cuenta: 0104253027 
CLABE: 012180001042530270  
Refere…",0,busqueda
279,victor_hugo17_7,Sat Oct 17 00:27:52 +0000 2020,"@Elnomada9 @CereOficial @MORCILLA17 @bbva_peru Ya habia leido aqui, que el @bbva tenia conflictos con el extranjero… https://t.co/tS49tWqcq2",0,busqueda
280,francyher66,Sat Oct 17 00:17:56 +0000 2020,RT @Elnomada9: #Peru en el banco BBVA le están cobrando 50 soles mensuales “de mantenimiento “ a los extranjeros.... qué tal? @MORCILLA17,0,busqueda
281,Nayo1979,Sat Oct 17 00:15:39 +0000 2020,@BBVA_Mex no puedo usar mi app no te autorizo mis datos biométricos voy a tener que mover mi dinero a otro banco mi… https://t.co/Ygpb9key7V,0,busqueda
282,akkonomi,Sat Oct 17 00:10:00 +0000 2020,Son tantas cosas que salen de @BBVA_Mex que ya no sé ni a donde irme. Ya iré buscando otro banco.,0,busqueda
283,searreglaenpost,Fri Oct 16 23:25:29 +0000 2020,@MichDiaz_ @BBVA_Mex Basura de banco,0,busqueda
284,R2_Colima,Fri Oct 16 23:15:19 +0000 2020,@MichDiaz_ @BBVA_Mex Yo puse una queja ante @CondusefMX y me pidieron escribir al banco #WTF! Es claro que… https://t.co/LI94vLSgtg,3,busqueda
285,britishtradermx,Fri Oct 16 22:54:35 +0000 2020,@MichDiaz_ @BBVA_Mex Cambien de banco ni loco dejaría que estos usureros tuvieran mi rostro,0,busqueda
286,gabyguzh,Fri Oct 16 22:49:51 +0000 2020,"@HSBC_MX @SantanderMx @ScotiabankMX @BBVARe_mx Con quién puedo cambiar mi nómina, ya que bbva me solicita registro… https://t.co/dVTrY8xuzB",0,busqueda
287,celebilion,Fri Oct 16 22:25:56 +0000 2020,"RT @karla_naguatt: oigan de verdad yo si tengo problemas con mi tarjeta de @bbva, me veo obligada a cambiar de banco,,, por qué no puedo ha…",0,busqueda
288,SuperXombie,Fri Oct 16 22:11:45 +0000 2020,"@Soyfurrr Yo tengo BBVA e incluso cuando se cayó el sistema electrónico-bancario hace no mucho, pude pagar algunas… https://t.co/XlDJCYdROH",0,busqueda
289,SONYNES,Fri Oct 16 22:11:12 +0000 2020,"@BBVARe_mx @gaby_cam @bbva La verdad se me hace el banco más fastidioso en ese aspecto, sus  ATM son muy buenos per… https://t.co/0d3wBGOPtr",0,busqueda
290,JazminGaribay,Fri Oct 16 21:55:25 +0000 2020,"➡️ BBVA presentó sus nuevas tarjetas sin números, que tienen el objetivo de ser más seguras para los usuarios de su… https://t.co/CS1c9B3WXo",3,busqueda
291,Orlando23796619,Fri Oct 16 21:48:18 +0000 2020,@BBVA_Colombia cuando me contactara el pero banco de Colombia..,0,busqueda
292,Godfather_Gladi,Fri Oct 16 21:46:59 +0000 2020,"@BBVA_Mex @BBVARe_mx @BBVAPrensa_mx @bbva Atención @CondusefMX, hay miles de quejas por el servicio de #BBVA porque… https://t.co/q8tgHbcHji",0,busqueda
293,ProyectoBrujula,Fri Oct 16 21:45:41 +0000 2020,"Nueva seguridad en las tarjetas de #BBVA 💳

El banco #BBVA presentó las nuevas tarjetas sin números impresos en el… https://t.co/E33ndUQGyO",0,busqueda
294,MeganoticiasVER,Fri Oct 16 21:44:29 +0000 2020,El grupo Scouts México participará en la colecta de comida y artículos de higiene personal del 16 al 30 de octubre… https://t.co/Nf5Hs33GSq,2,busqueda
295,Orlando23796619,Fri Oct 16 21:42:36 +0000 2020,"@BBVA_Colombia nuevamente me descuenta dinero de mi cuenta, he llamado en varias ocasiones sin tener respuesta!!! n… https://t.co/UP4Y5iVGxl",0,busqueda
296,CarolinaMP06,Fri Oct 16 21:37:11 +0000 2020,"Hoy en el Banco BBVA  me chotearon dos veces no me querian ayudar, al final lo hize sola felizmente se me ocurrio t… https://t.co/66JIsK0rhy",0,busqueda
297,titigutgoch,Fri Oct 16 21:12:39 +0000 2020,"@Titingo9 @aunmasyo Yo soy clienta de ese banco tb y me atienden de pm,me solucionan todo personalmente y jamás me… https://t.co/0z7eMMPVU7",2,busqueda
298,lualva2,Fri Oct 16 21:12:10 +0000 2020,"RT @mongry18: @jrdzoliver @Cesar88Game pero santander en banco fisico es una porqueria, y digital ni se diga, bbva creo es de los mejores b…",0,busqueda
299,eliseocm,Fri Oct 16 21:08:13 +0000 2020,RT @SritaLoera: @Soyfurrr BBVA. Es tan cómodo que ni te acuerdas que tienes banco. La app es una puta maravilla. ❤️,0,busqueda
300,eduardocasdi,Fri Oct 16 17:11:18 +0000 2020,"@eduardocasdi @JessCiin @BBVARe_mx @BBVA_Mex 
@bbva
@Profeco 
Me he comunicado a su línea de atención telefónica y… https://t.co/xDGOcLNGCm",0,busqueda
301,dayannavr,Fri Oct 16 15:58:01 +0000 2020,"@Soyfurrr A mí BBVA me funciona muy bien. Creo que no son quienes cobran menos intereses, pero tienen súper buena a… https://t.co/VPSFRUUWGw",0,busqueda
302,BBVAresponde_es,Fri Oct 16 13:45:31 +0000 2020,"@26carlossm Sentimos las molestias ocasionadas y te pedimos disculpas por ello. En cualquier caso, si así lo deseas… https://t.co/aZBzHIORrd",0,busqueda
303,RJess005,Fri Oct 16 09:38:14 +0000 2020,@BBVA_espana El servicio de atención al cliente lo guía refiriéndolo a otros departamentos internos para que pierda… https://t.co/oGJ7ouiXjR,1,busqueda
304,PintLeida,Thu Oct 15 18:54:54 +0000 2020,"@yeissiGL @BBVAProvincial Estuve en su misma situación y me sirvió twittear a atención al cliente BBVA, luego nada,… https://t.co/tDdoaKlfvj",0,busqueda
305,el_ranu,Thu Oct 15 15:13:18 +0000 2020,El servicio de atención al cliente de @bbva_argentina es pésimo. Me voy a cambiar de Banco. Deposite 10K hace más d… https://t.co/K5PLtyyMJO,0,busqueda
306,JMRCeth,Wed Oct 14 19:33:35 +0000 2020,"RT @pazvidelaromero: @bbva_argentina sigo sin entender como funciona su atencion al cliente, telefonicamente te derivan a las redes pero en…",0,busqueda
307,BBVA_espana,Wed Oct 14 15:40:34 +0000 2020,@fikagatanegra Hola. Puedes escribirnos a infobbvaresponde@bbva.com o @BBVAresponde_es para que los compañeros de a… https://t.co/mUWO34kfGx,0,busqueda
308,pazvidelaromero,Wed Oct 14 14:28:48 +0000 2020,"@bbva_argentina sigo sin entender como funciona su atencion al cliente, telefonicamente te derivan a las redes pero… https://t.co/VHtxQfVM1X",1,busqueda
309,riverato1,Wed Oct 14 03:21:01 +0000 2020,@luisgarciarestr @BBVA_Colombia Pésimo el servicio de atención al cliente. Es como pedir asesoría a una pared,0,busqueda
310,riverato1,Wed Oct 14 03:20:24 +0000 2020,@BBVA_Colombia Pésimo el servicio de atención al cliente. Es como pedir asesoría a una pared,0,busqueda
311,riverato1,Wed Oct 14 03:20:06 +0000 2020,@BBVA_Colombia Pésimo el servicio de atención al cliente. Es como pedir asesoría a una pared,1,busqueda
312,candelalopisi,Tue Oct 13 16:47:50 +0000 2020,Hola @bbva cómo hago para comunicarme telefónicamente con un representante por un problema con mi cuenta? En el nro… https://t.co/506daZ77mS,1,busqueda
313,BBVAresponde_es,Tue Oct 13 15:43:40 +0000 2020,@sdr_87 Buenas tardes Laura.Para poder desbloquearte el usuario de BBVA Net Cash y mandarte una nueva contraseña de… https://t.co/v3XUuFhMkA,0,busqueda
314,BBVAresponde_es,Tue Oct 13 15:33:30 +0000 2020,"@fer2200 Buenas tardes Ferrán. Para BBBVA Net Cash se debe acceder en: https://t.co/7qLBIa0r1K opción ""empresas"", e… https://t.co/Vk1E366mM1",0,busqueda
315,AndeDiazM,Tue Oct 13 14:59:10 +0000 2020,"@BBVA_Colombia es imposible comunicarse a su línea de atención al cliente, cumplo con los requisitos para que no me… https://t.co/0NRtPuqJLZ",0,busqueda
316,BBVA_espana,Tue Oct 13 11:47:39 +0000 2020,@antonioalvar Hola. Desde redes sociales no pedimos datos personales por seguridad. Te recomendamos que escribas a… https://t.co/GraaBdkSEO,0,busqueda
317,BBVA_espana,Tue Oct 13 11:29:54 +0000 2020,@aprendemasxmeno Hola. Puedes escribirnos a infobbvaresponde@bbva.com para que los compañeros de atención al client… https://t.co/qtWycGAj51,0,busqueda
318,mflordeangelis,Tue Oct 13 11:22:32 +0000 2020,"@bbva_argentina hola, como hago para comunicarme con ustedes? estoy hace semanas intentando llamar a atencion al cliente y nadie me contesta",0,busqueda
319,BBVA_espana,Tue Oct 13 10:29:05 +0000 2020,@Goku30088 Hola. Puedes escribirnos a infobbvaresponde@bbva.com para que los compañeros de atención al cliente pued… https://t.co/pQqsfZ7lQH,0,busqueda
320,jancalle,Tue Oct 13 10:01:03 +0000 2020,"@bbva Ya la oficina me ha devuelto el recibo, me dice que la comisión de descubierto 0,18 y 30€ la tengo que reclam… https://t.co/TnHzKa5HI0",0,busqueda
321,jonzarcom,Tue Oct 13 08:51:22 +0000 2020,"@bbva atención al cliente pésima. Reclamación el día 28/9 por no poder atenderme en oficina , no cogen teléfono. A… https://t.co/gRUpgeqEgu",0,busqueda
322,johndrojas,Sat Oct 10 14:25:17 +0000 2020,la línea de atención al cliente de @BBVA_Colombia en serio que parece diseñada por la señora que no saluda cuando u… https://t.co/8LcN17JunZ,0,busqueda
323,johndrojas,Sat Oct 10 14:22:56 +0000 2020,"Que difícil ser cliente de 
@BBVA_Colombia sin oficinas de atención al público un sábado, sus líneas nunca están di… https://t.co/ajPs1ccvqz",0,busqueda
324,johndrojas,Sat Oct 10 14:10:27 +0000 2020,"Que difícil ser cliente de @bbva en Colombia, sin oficinas de atención al público un sábado, sus líneas nunca están… https://t.co/p4tnXkeNVc",0,busqueda
325,hallelira,Fri Oct 09 23:58:46 +0000 2020,@ASPECPERU Hay bancos como el BBVA que con mucha amabilidad  te orientan y reprograman deudas. El Scotia tiene una… https://t.co/TrgWipj844,0,busqueda
326,augusto82152729,Fri Oct 09 17:30:42 +0000 2020,@BBVA_Colombia habrá alguien serio en esa entidad que atienda mi necesidad ! Ni a través de sus líneas telefónicas… https://t.co/TtAH2nnoZ6,0,busqueda
327,BBVAresponde_es,Fri Oct 09 15:59:19 +0000 2020,"@BarbaraOCarpio Hola Bárbara, si no deseas recibir más información puedes solicitarlo a derechosprotecciondatos@bbv… https://t.co/k0jVtdPMvQ",1,busqueda
328,bbva_argentina,Fri Oct 09 12:55:34 +0000 2020,"@charly_wifi Carlos Watfi,Para poder realizar las verificaciones correspondientes, el titular de la cuenta debe con… https://t.co/LCuJQ0WIrc",0,busqueda
